UID,Amount,Term,LoanPurpose,Success,ALL_AgeOfOldestAccount,ALL_AgeOfYoungestAccount,ALL_Count,ALL_CountActive,ALL_CountClosedLast12Months,ALL_CountDefaultAccounts,ALL_CountOpenedLast12Months,ALL_CountSettled,ALL_MeanAccountAge,ALL_SumCurrentOutstandingBal,ALL_SumCurrentOutstandingBalExcMtg,ALL_WorstPaymentStatusActiveAccounts,EmploymentType_Employed - part time,EmploymentType_Retired,EmploymentType_Self employed,DebtRatio,AccountAgeRatio
3953661,2000,24,Other,0,216,3,23,15,0,2,2,8,72.96,29689,29689,7,False,False,False,14.844499992577749,0.013888888824588478
3955770,15000,48,Car,0,82,2,13,8,4,0,5,5,27.0,758,758,0,False,False,False,0.050533333329964444,0.02439024360499703
3959206,6500,48,Other,0,96,11,17,3,4,4,2,14,43.18,627,627,7,True,False,False,0.09646153844669822,0.11458333213975697
3967998,6500,48,Car,0,141,6,8,5,2,0,5,3,25.38,1064,1064,0,False,False,False,0.16369230766712425,0.04255319118756602
3970579,9000,60,Other,1,222,16,10,7,3,0,0,3,85.4,6500,6500,0,False,False,False,0.7222222221419753,0.0720720717474231
3978464,15000,36,Other,0,79,16,5,4,0,0,0,1,40.8,184,184,0,False,False,False,0.012266666665848889,0.20253164300592857
3983705,1000,12,Other,0,108,15,7,4,2,3,0,3,45.14,2862,2862,7,False,False,False,2.861999997138,0.13888888760288068
3985198,6500,48,Other,1,194,7,27,6,10,0,1,21,84.48,74947,19075,0,False,False,False,11.530307690533798,0.03608247404081199
3988297,8000,60,Car,1,106,14,16,9,0,0,0,7,57.94,149072,15013,0,False,False,False,18.63399999767075,0.1320754704521182
3991212,3000,12,Car,0,16,2,4,4,0,0,3,0,7.25,137,137,6,False,False,False,0.04566666665144445,0.12499999218750048
3995321,5000,60,Car repairs,0,93,4,11,8,2,1,3,3,40.27,1173,1173,0,False,False,False,0.23459999995307998,0.04301075222569084
3997058,2000,12,car,0,143,143,1,1,0,0,0,0,143.0,0,0,0,False,False,False,0.0,0.999999993006993
4004228,1000,12,Other,0,100,5,7,4,2,2,2,3,33.57,312,312,0,False,False,False,0.311999999688,0.0499999995
4004338,7500,60,Other,0,299,10,12,6,0,0,1,6,81.75,31195,31195,0,False,False,False,4.159333332778755,0.03344481594165613
4013676,5000,24,Car,0,124,5,12,6,0,0,2,6,58.5,9408,9408,0,False,False,False,1.8815999996236799,0.04032258031997919
4022602,6000,36,car,0,121,121,1,1,0,0,0,0,121.0,0,0,0,False,False,False,0.0,0.9999999917355373
4026416,6500,48,Car,0,111,4,22,14,2,4,2,8,47.05,3276,3276,7,False,False,False,0.5039999999224615,0.03603603571138707
4027537,6500,48,Other,0,115,8,18,12,1,0,2,6,56.33,5742,5742,0,False,False,False,0.88338461524871,0.06956521678638942
4027917,14000,60,Car,0,32,19,2,2,0,0,0,0,25.5,346,346,0,False,False,False,0.024714285712520406,0.5937499814453131
4028371,6500,48,Other,0,348,3,14,7,2,0,2,7,83.86,70090,40641,0,False,False,False,10.783076921417988,0.008620689630400318
4031696,15000,48,car,0,61,5,15,8,4,4,4,7,23.29,1156,1156,7,False,False,False,0.0770666666615289,0.08196721177102932
4032851,6500,48,Other,0,155,1,6,6,0,2,4,0,33.67,5551,5551,7,False,False,False,0.8539999998686153,0.0064516128616024975
4034763,6500,48,New car,0,260,16,19,14,0,0,0,5,102.74,198520,68869,0,False,False,False,30.541538456839763,0.06153846130177515
4040261,16000,60,Other,0,255,4,25,7,7,0,4,18,56.96,237143,1769,0,False,False,False,14.82143749907366,0.01568627444828912
4044211,15000,60,Car,0,161,5,11,9,1,0,2,2,55.82,265734,6660,0,False,False,False,17.71559999881896,0.03105590042822422
4052961,6500,48,Other,0,248,9,24,6,2,4,1,18,62.71,14412,14412,7,False,False,False,2.2172307688896566,0.03629032243431322
4053792,6000,60,Car,0,224,20,2,2,0,0,0,0,122.0,777,777,6,True,False,False,0.12949999997841666,0.08928571388711735
4059341,6500,48,car,0,112,4,90,15,22,0,11,75,29.78,7318,7318,6,False,False,False,1.1258461536729467,0.03571428539540817
4063126,6500,48,car,0,159,4,17,10,1,6,2,7,54.47,5907,5907,7,False,False,False,0.90876923062942,0.02515723254618093
4066926,8000,48,Car,0,116,3,7,3,0,0,1,4,51.14,7115,7115,0,False,False,False,0.8893749998888281,0.025862068742568373
4075221,6500,48,Car,0,119,3,22,10,2,2,3,12,77.64,1830,1830,7,False,False,False,0.28153846149514794,0.025210083821764002
4081190,9000,60,Other,0,298,2,15,6,1,1,2,9,102.73,4104,4104,7,False,False,False,0.4559999999493333,0.006711409373451646
4082889,4000,48,Car,0,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,False,False,False,-0.00024999999993750003,1.000001000001
4086684,2000,48,Other,0,136,1,25,11,3,0,3,14,40.04,18712,18712,0,False,False,False,9.355999995322,0.007352941122404845
4088204,6000,36,Other,0,63,9,16,14,2,6,1,2,29.38,9302,9302,7,False,False,False,1.5503333330749443,0.1428571405895692
4089411,10000,60,Car,0,197,4,24,6,3,0,1,18,93.0,164438,257,0,False,False,False,16.44379999835562,0.020304568424849907
4089731,15000,48,car,0,131,0,19,8,1,0,3,11,62.0,310387,2808,0,False,False,False,20.692466665287167,0.0
4090643,14000,60,Car repairs,0,270,14,18,5,1,0,0,13,67.56,233949,2060,0,False,False,False,16.71064285594924,0.051851851659807956
4104716,16000,60,Car,0,140,3,11,6,0,0,1,5,33.45,15186,15186,0,False,False,False,0.9491249999406797,0.021428571275510205
4105467,3000,24,car,1,129,5,5,5,0,0,1,0,57.8,1146,1146,0,False,False,False,0.3819999998726667,0.03875968962201791
4105763,4000,24,Car,0,89,5,9,4,2,3,1,5,49.11,1732,1732,7,False,False,False,0.43299999989175003,0.056179774649665455
4116334,2000,12,Car,0,244,2,19,11,3,0,4,8,49.11,8678,8678,0,False,False,False,4.338999997830499,0.00819672127788229
4119723,3000,24,Car,1,297,18,17,13,0,0,0,4,135.88,79679,13922,0,False,False,False,26.559666657813445,0.0606060604019998
4130316,11000,36,Other,0,58,4,13,9,3,0,7,4,23.23,1594,1594,0,False,False,False,0.14490909089591736,0.0689655160523187
4134570,4000,24,car,0,128,4,14,6,2,0,2,8,69.93,2760,2760,0,False,False,False,0.6899999998275,0.03124999975585938
4138941,3000,12,Car repairs,0,143,59,4,3,0,1,0,1,92.75,125,125,7,False,False,False,0.04166666665277778,0.41258740970218594
4141261,10000,48,Car,0,84,2,8,8,0,2,2,0,38.75,13736,13736,7,False,False,False,1.37359999986264,0.0238095235260771
4141548,12000,48,New car,0,320,3,15,7,2,0,2,8,103.0,1021,1021,0,True,False,False,0.08508333332624306,0.009374999970703126
4152117,5000,60,New car,0,175,5,13,5,2,1,1,8,54.0,2803,2803,0,False,False,False,0.56059999988788,0.028571428408163266
4166689,6500,48,car,0,103,10,37,22,1,6,1,15,33.0,34081,34081,7,False,False,False,5.243230768424118,0.09708737769818081
4167413,4000,24,Car,0,202,2,8,5,3,3,1,3,65.88,1933,1933,7,False,False,False,0.48324999987918754,0.009900990049995098
4168272,6000,24,Other,1,145,4,26,3,5,5,1,23,71.31,7676,7676,0,False,False,False,1.279333333120111,0.027586206706302022
4172723,10000,60,Other,0,213,13,7,6,0,1,0,1,77.0,2103,2103,7,False,False,False,0.21029999997897,0.06103286356322599
4172919,6500,48,Other,0,228,7,20,11,3,1,3,9,68.15,35994,35994,0,False,False,False,5.537538460686532,0.030701754251308097
4173058,10000,48,Other,0,49,8,3,2,1,0,2,1,22.0,0,0,0,False,False,False,0.0,0.16326530279050402
4173252,20000,60,Car,0,107,6,13,10,0,0,4,3,49.69,191309,4911,1,False,False,False,9.565449999521727,0.056074765831076956
4175363,6500,48,Other,1,133,5,33,10,3,0,2,23,44.36,3436,3436,0,False,False,False,0.5286153845340591,0.03759398467974448
4175865,7000,48,Car,1,225,38,8,5,1,0,0,3,80.88,0,0,0,False,False,False,0.0,0.1688888881382716
4176404,6500,48,Car,0,135,9,3,3,0,0,1,0,52.0,511,511,0,False,False,False,0.07861538460328994,0.0666666661728395
4177919,10000,48,Car,0,97,2,5,4,0,0,2,1,41.2,1533,1533,0,False,False,False,0.15329999998467,0.02061855648846849
4179631,6500,48,Car,0,165,3,69,11,7,1,6,58,44.91,55478,1546,7,False,False,False,8.535076921763833,0.018181818071625347
4181318,6500,48,Car,0,56,3,11,9,2,0,6,2,20.91,2828,2828,2,True,False,False,0.4350769230099881,0.05357142761479594
4182288,6500,48,Car,0,73,1,17,10,1,0,5,7,33.94,263971,8094,0,False,False,False,40.61092307067524,0.013698629949333838
4183530,6500,48,Car,0,186,7,21,12,0,0,1,9,84.1,190319,14188,0,False,False,False,29.279846149341562,0.03763440839981501
4189446,3000,36,Other,0,148,5,20,17,0,9,1,3,55.4,17025,17025,7,False,False,False,5.674999998108333,0.03378378355551498
4190747,15000,60,car,0,166,3,15,8,3,0,2,7,59.07,190254,3,0,False,False,False,12.683599999154426,0.018072289047757296
4193513,9000,60,Car,0,162,13,15,10,0,6,0,5,49.0,8433,8433,7,False,False,False,0.9369999998958889,0.0802469130848956
4195193,5000,60,car,1,216,6,10,6,1,0,2,4,74.1,2250,2250,0,False,False,False,0.44999999990999995,0.027777777649176955
4196935,13000,48,Car,0,178,10,13,10,0,0,1,3,77.62,138787,2890,0,False,False,False,10.675923076101851,0.05617977496528216
4197466,6500,48,Other,0,154,1,19,15,0,5,3,4,40.74,9176,9176,7,False,False,False,1.4116923074751242,0.006493506451340867
4199175,10000,24,Other,0,131,5,14,10,0,0,1,4,52.43,5043,5043,0,False,False,False,0.50429999994957,0.0381679386399394
4201889,10000,60,car,0,66,7,13,10,0,0,1,3,42.08,280855,563,0,False,False,False,28.085499997191448,0.10606060445362721
4204485,4000,48,car,1,105,7,9,7,0,0,1,2,45.44,143152,2151,0,False,False,False,35.787999991053,0.06666666603174604
4209598,6500,48,Car,0,74,3,8,5,0,3,1,3,49.25,1332,1332,7,False,False,False,0.2049230768915503,0.040540539992695405
4212158,13000,36,Other,0,56,2,6,6,0,0,1,0,33.67,45,45,0,False,False,False,0.0034615384612721894,0.03571428507653063
4212741,6000,24,Other,1,266,14,24,11,4,0,0,13,63.67,253941,13084,0,False,False,False,42.32349999294608,0.052631578749505345
4223693,8500,60,Car,0,303,69,6,4,1,0,0,2,165.83,28668,0,0,False,False,False,3.372705881956152,0.22772277152566742
4224756,6500,48,Other,0,110,2,8,7,0,1,4,1,43.12,5368,5368,0,False,False,False,0.8258461537191005,0.018181818016528926
4226686,2000,24,car,0,95,11,11,7,1,5,1,4,38.18,6648,6648,7,False,False,False,3.323999998338,0.11578947246537398
4228002,5000,48,car,0,130,6,6,2,0,1,1,4,85.17,0,0,0,False,False,False,0.0,0.046153845798816574
4229799,3000,36,car,0,91,5,11,11,0,6,3,0,46.82,10019,10019,7,False,False,False,3.3396666655534446,0.05494505434126314
4232167,6500,48,Other,0,131,2,19,13,1,5,4,6,59.16,3200,3200,7,False,False,False,0.49230769223195264,0.01526717545597576
4236827,10000,60,Other,0,56,13,31,14,3,13,0,17,29.61,15775,15775,7,False,False,False,1.5774999998422499,0.23214285299744905
4239811,6500,48,Car,0,189,4,16,8,4,0,4,8,29.56,5060,5060,0,False,False,False,0.7784615383417751,0.021164021052042216
4243309,15000,60,Car,0,136,4,11,8,0,4,1,3,64.45,4263,4263,7,False,False,False,0.28419999998105333,0.02941176448961938
4244353,6500,48,Car,0,90,2,34,12,5,1,10,22,35.74,30456,30456,7,False,False,False,4.685538460817609,0.022222221975308647
4244780,20000,60,car,0,157,6,21,10,4,0,3,11,57.81,71658,18305,0,False,False,False,3.582899999820855,0.03821656026613656
4250548,10000,24,Car,0,307,28,13,8,1,0,0,5,141.85,56207,17556,0,True,False,False,5.62069999943793,0.09120521142929898
4251351,6500,48,car,0,105,40,7,2,0,3,0,5,67.29,587,587,7,False,False,False,0.09030769229379881,0.38095237732426307
4254622,16000,48,New car,0,288,5,15,8,2,0,1,7,97.67,2170,2170,0,False,False,False,0.13562499999152344,0.017361111050829475
4254913,10000,60,Car,0,253,6,18,11,1,0,3,7,61.67,11595,11595,0,False,False,False,1.15949999988405,0.023715414926026027
4261245,6500,48,Other,0,75,36,8,6,0,6,0,2,60.25,5254,5254,7,False,False,False,0.8083076921833372,0.4799999936000001
4267302,6500,48,Other,0,278,2,25,9,5,7,1,16,58.12,3829,3829,7,False,False,False,0.5890769229862959,0.007194244578437969
4270659,10000,48,car,0,109,13,9,9,0,5,0,0,45.22,1709,1709,7,False,False,False,0.17089999998291,0.11926605395168759
4271299,13500,48,Car,0,124,28,6,4,0,0,0,2,65.5,10940,10940,0,False,False,False,0.8103703703103429,0.22580644979188347
4284039,6000,36,Other,1,177,4,22,11,2,0,2,11,58.55,227442,3670,0,False,False,False,37.90699999368216,0.022598869928819945
4287855,15000,48,Other,0,78,6,5,5,0,0,1,0,40.2,3777,3777,0,False,False,False,0.25179999998321334,0.07692307593688365
4290915,15000,36,Other,0,193,4,7,6,1,0,1,1,72.43,0,0,0,False,False,False,0.0,0.020725388493650836
4291513,10000,54,Car,0,256,7,46,23,1,5,5,23,74.0,18747,18747,7,False,False,False,1.87469999981253,0.02734374989318848
4293425,6500,48,Car repairs,0,110,29,18,13,0,11,0,5,60.28,10741,10741,7,False,False,False,1.6524615382073136,0.26363636123966944
4301787,6500,48,Other,0,290,5,23,11,3,0,2,12,67.48,39481,39481,0,True,False,False,6.0739999990655384,0.017241379250891795
4310781,6500,48,Car,0,118,16,8,4,1,0,0,4,40.5,5138,5138,0,False,False,False,0.7904615383399289,0.13559321918988798
4315951,6500,48,Car,0,130,11,28,10,4,10,1,18,41.82,10474,10474,7,False,False,False,1.61138461513671,0.08461538396449705
4316363,12000,60,Other,0,131,3,14,11,1,0,2,3,70.29,182373,11482,0,False,False,False,15.19774999873352,0.02290076318396364
4317420,6500,48,Other,0,155,10,41,12,0,12,1,29,49.15,10712,10712,7,False,False,False,1.6479999997464614,0.06451612861602497
4319032,10000,60,Other,0,35,5,5,5,0,0,2,0,18.0,20,20,0,False,False,False,0.0019999999998,0.14285713877551032
4319804,8000,60,Car,0,108,6,50,10,2,3,1,40,53.34,5497,5497,7,True,False,False,0.6871249999141094,0.05555555504115227
4321427,10000,36,Car,0,225,22,14,9,0,0,0,5,101.86,171702,0,0,False,False,False,17.17019999828298,0.09777777734320987
4321652,4000,24,Car,0,298,6,13,9,1,0,1,4,121.77,474667,2482,0,True,False,False,118.66674997033331,0.02013422812035494
4324862,20000,60,New car,0,182,9,15,9,1,0,1,6,61.2,43791,6197,0,False,False,False,2.1895499998905223,0.04945054917884314
4324943,20000,60,Other,0,76,7,8,5,1,0,1,3,39.0,15652,15652,0,False,False,False,0.78259999996087,0.0921052619459834
4326321,6500,48,Other,0,248,4,18,14,1,0,4,4,55.72,1738,1738,0,False,False,False,0.2673846153434793,0.016129032193028095
4327573,3000,24,New car,0,328,5,40,16,3,7,4,24,76.35,31323,31323,7,False,False,False,10.440999996519666,0.015243902392549078
4328924,6500,48,Car,0,92,7,12,10,1,0,1,2,41.0,32625,32625,0,False,False,False,5.01923076845858,0.07608695569470701
4331040,6500,48,Car,0,95,2,18,17,0,0,4,1,40.78,119876,14923,0,True,False,False,18.442461535624236,0.02105263135734072
4333737,15000,60,Other,0,343,16,20,7,0,0,0,13,95.6,194565,0,0,False,False,False,12.970999999135266,0.04664723018470195
4343398,4000,24,Other,0,247,7,6,5,0,0,1,1,111.5,0,0,0,False,False,False,0.0,0.028340080856922748
4344575,13000,60,Other,0,119,50,20,10,0,10,0,10,69.16,7481,7481,7,False,False,False,0.5754615384172722,0.4201680636960667
4344947,5000,36,Car repairs,0,217,7,17,9,2,9,1,8,54.88,8032,8032,7,False,False,False,1.60639999967872,0.03225806436747436
4345104,10000,60,car,0,84,8,16,12,0,0,2,4,40.38,20274,20274,0,False,False,False,2.02739999979726,0.0952380941043084
4346757,10000,48,Other,0,44,29,3,3,0,0,0,0,36.67,0,0,0,False,False,False,0.0,0.6590908941115706
4347188,16000,60,Car,0,120,8,10,7,1,0,1,3,47.1,11243,11243,0,False,False,False,0.702687499956082,0.06666666611111112
4347284,2500,36,Car,1,196,19,12,4,0,0,0,8,135.58,108758,7361,0,False,False,False,43.50319998259872,0.0969387750156185
4349616,10000,60,Car,0,208,12,9,7,0,0,0,2,78.0,143428,6186,0,False,False,False,14.34279999856572,0.05769230741494083
4354997,6500,48,Car,0,191,1,21,10,4,0,6,11,51.24,8534,8534,0,False,False,False,1.3129230767210887,0.005235602066829308
4356271,10000,60,Car,0,182,11,16,6,1,4,1,10,134.88,5941,5941,7,False,False,False,0.5940999999405899,0.06043956010747494
4358972,3000,12,Car,1,437,11,4,4,0,0,1,0,189.5,786,786,0,False,False,False,0.2619999999126667,0.02517162465635784
4361559,5999,36,Other,0,82,10,5,3,0,0,1,2,57.0,329,329,0,False,False,False,0.05484247373648233,0.12195121802498515
4362781,10000,36,Car,0,350,4,29,23,1,0,5,6,80.34,608556,8937,0,False,False,False,60.85559999391444,0.011428571395918368
4363278,10000,60,Car,0,372,30,12,6,3,1,0,6,122.0,1195,1195,7,False,False,False,0.11949999998805,0.08064516107353452
4370830,8000,48,Car,1,103,4,7,7,0,0,3,0,36.71,721,721,0,False,False,False,0.09012499998873437,0.03883495107927232
4372997,6500,48,Car,0,341,13,15,11,0,0,0,4,77.27,110505,15836,0,False,False,False,17.000769228153725,0.038123167043627074
4373047,7000,30,Car,1,233,5,14,10,1,0,1,4,66.21,307633,13854,0,False,False,False,43.9475714222932,0.02145922737571147
4375716,15000,60,Other,0,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,False,False,False,-6.666666666222223e-05,1.000001000001
4377015,17000,48,Car,0,267,9,11,8,2,0,5,3,62.18,220932,266,0,False,False,False,12.99599999923553,0.03370786504229264
4377658,6500,48,Other,1,186,4,13,11,1,1,3,2,87.92,164220,12501,0,False,False,False,25.264615380728518,0.021505376228465718
4379933,3500,42,Other,1,152,15,14,7,3,0,0,7,61.29,5989,5989,0,False,False,False,1.7111428566539593,0.09868420987707757
4380134,20000,60,Other,0,149,9,12,5,1,0,1,7,55.67,93832,11685,0,False,False,False,4.69159999976542,0.060402684158371245
4383104,10000,60,Other,0,181,12,19,10,0,0,0,9,57.37,7899,7899,0,False,False,False,0.78989999992101,0.06629834217514728
4386225,10000,60,car,0,129,7,5,5,0,0,1,0,65.6,0,0,0,False,False,False,0.0,0.05426356547082507
4387074,6500,48,Car,0,346,2,27,22,0,0,2,5,145.67,17078,17078,0,False,False,False,2.6273846149804023,0.005780346804103044
4389099,6500,48,Other,1,50,3,6,5,0,0,2,1,25.0,2595,2595,0,False,False,False,0.3992307691693491,0.05999999880000003
4389968,20000,60,Other,0,165,9,17,11,0,0,5,6,55.18,233386,24003,0,True,False,False,11.669299999416534,0.054545454214876034
4394166,11000,60,car,0,196,5,20,10,3,0,3,10,60.15,52011,15710,0,False,False,False,4.728272726842884,0.02551020395147855
4395961,6500,48,Car,0,42,4,3,3,0,1,2,0,17.33,289,289,7,False,False,False,0.044461538454698225,0.0952380929705216
4403879,6500,48,Car,0,11,3,4,3,1,0,4,1,6.25,164,164,0,False,False,False,0.02523076922688757,0.2727272479338866
4405284,14500,60,Car,0,37,2,11,9,2,0,5,2,17.27,6465,6465,0,False,False,False,0.4458620689347681,0.054054052593133714
4407599,6500,48,Other,0,107,5,14,8,1,0,2,6,48.93,83785,13914,0,False,False,False,12.889999998016922,0.046728971525897466
4408200,15000,48,Car,0,350,4,20,9,1,0,3,11,95.25,440259,39915,0,False,False,False,29.350599998043293,0.011428571395918368
4410896,14000,60,Car repairs,0,140,6,23,9,0,0,2,14,63.83,181468,2454,0,False,False,False,12.961999999074143,0.04285714255102041
4411522,8000,60,Car,0,223,5,15,12,1,0,2,3,58.33,18785,18785,6,False,False,False,2.348124999706484,0.022421524563132178
4413028,6500,48,Other,0,264,0,17,12,0,0,3,5,65.47,311126,30934,0,False,False,False,47.86553845417453,0.0
4415516,11000,48,car,0,102,1,5,5,0,0,2,0,40.6,1927,1927,0,False,False,False,0.17518181816589257,0.009803921472510574
4416392,6500,48,Car,0,183,4,19,14,3,0,5,5,47.95,1061,1061,0,True,False,False,0.1632307692056568,0.021857923377825557
4417176,5000,48,Car,0,145,6,17,8,2,0,1,9,59.65,9679,9679,0,False,False,False,1.9357999996128399,0.041379310059453035
4417467,6500,48,Car,0,70,5,25,12,11,0,13,13,16.56,2412,2412,4,False,False,False,0.3710769230198343,0.07142857040816328
4418333,11000,48,Car,0,150,8,19,7,1,0,2,12,61.95,4811,4811,0,False,False,False,0.43736363632387604,0.05333333297777778
4423691,3000,24,car,0,83,26,5,3,1,0,0,2,51.6,0,0,0,False,False,False,0.0,0.31325300827406016
4426300,10000,48,Other,1,189,6,16,7,2,0,3,9,62.94,329127,0,0,False,False,False,32.91269999670873,0.03174603157806333
4429620,3000,48,Other,1,208,2,6,6,0,0,2,0,95.5,119508,4214,0,False,False,False,39.83599998672133,0.009615384569156804
4433232,5100,24,Other,0,181,6,22,17,1,0,5,5,45.55,7409,7409,0,True,False,False,1.4527450977543637,0.03314917108757364
4439392,3200,36,Car,0,79,8,7,5,1,0,1,2,36.14,6461,6461,0,True,False,False,2.019062499369043,0.10126582150296429
4446086,10000,36,Car,0,154,4,21,11,2,0,1,10,55.19,73780,3193,0,False,False,False,7.3779999992622,0.025974025805363468
4453459,5000,36,Car,0,112,1,17,7,3,1,4,10,82.29,3613,3613,7,False,False,False,0.72259999985548,0.008928571348852042
4455722,6500,48,Other,1,111,5,5,4,1,0,2,1,35.0,4179,4179,0,False,False,False,0.6429230768241656,0.04504504463923383
4459663,20000,60,car,0,145,8,13,12,0,0,1,1,53.31,304731,14227,0,False,False,False,15.236549999238171,0.055172413412604045
4464331,10000,60,Car,0,227,2,21,12,2,0,4,9,61.76,226912,27719,0,False,False,False,22.69119999773088,0.008810572648411574
4466478,6500,48,Other,0,21,12,5,4,1,0,0,1,14.2,2731,2731,0,True,False,False,0.4201538460892071,0.5714285442176883
4467713,7500,60,Car,0,159,6,45,8,3,0,3,37,67.11,21528,21528,0,False,False,False,2.87039999961728,0.03773584881927139
4469311,15000,36,Car repairs,0,419,23,7,5,1,0,0,2,141.43,81,81,0,False,False,False,0.00539999999964,0.054892601300972316
4471398,9500,60,car,0,220,2,11,6,2,1,1,5,77.91,2790,2790,7,False,False,False,0.29368421049540167,0.009090909049586777
4481755,6500,48,Other,0,200,6,18,12,1,7,1,6,51.0,2523,2523,7,False,False,False,0.3881538460941302,0.02999999985
4488437,10000,48,Car,0,128,19,4,3,0,0,0,1,56.25,1415,1415,0,False,False,False,0.14149999998585,0.14843749884033205
4488660,8000,48,Other,0,116,5,4,3,1,0,2,1,38.25,0,0,0,False,False,False,0.0,0.043103447904280626
4496292,12000,48,Car,0,369,5,12,8,0,0,1,4,116.58,7755,3752,0,False,False,False,0.6462499999461458,0.013550135464633779
4496892,6500,48,Car,0,115,6,23,9,1,0,4,14,57.22,160210,21197,0,False,False,False,24.647692303900353,0.052173912589792065
